Day fraction since midnight on 10/24/2019	water pump control ()	coag pump control ()	clay pump control ()	waste pump control ()
0.92050209	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92050207	-0.00000000	0.00000000	NaN	NaN
0.92055995	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92055994	-0.00000000	0.00000000	NaN	NaN
0.92061782	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92061781	-0.00000000	0.00000000	NaN	NaN
0.92067571	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92067568	-0.00000000	0.00000000	NaN	NaN
0.92073357	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92073354	-0.00000000	0.00000000	NaN	NaN
0.92079144	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92079141	-0.00000000	0.00000000	NaN	NaN
0.92084931	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92084928	-0.00000000	0.00000000	NaN	NaN
0.92090719	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92090715	-0.00000000	0.00000000	NaN	NaN
0.92096504	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92096502	-0.00000000	0.00000000	NaN	NaN
0.92102291	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92102290	-0.00000000	0.00000000	NaN	NaN
0.92108078	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92108077	-0.00000000	0.00000000	NaN	NaN
0.92113866	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92113864	-0.00000000	0.00000000	NaN	NaN
0.92119653	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92119651	-0.00000000	0.00000000	NaN	NaN
0.92125440	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92125438	-0.00000000	0.00000000	NaN	NaN
0.92131227	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92131225	-0.00000000	0.00000000	NaN	NaN
0.92137014	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92137012	-0.00000000	0.00000000	NaN	NaN
0.92142801	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92142799	-0.00000000	0.00000000	NaN	NaN
0.92148588	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92148586	-0.00000000	0.00000000	NaN	NaN
0.92154375	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92154374	-0.00000000	0.00000000	NaN	NaN
0.92160162	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92160161	-0.00000000	0.00000000	NaN	NaN
0.92165949	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92165948	-0.00000000	0.00000000	NaN	NaN
0.92171737	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92171734	-0.00000000	0.00000000	NaN	NaN
0.92177524	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92177521	-0.00000000	0.00000000	NaN	NaN
0.92183311	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92183308	-0.00000000	0.00000000	NaN	NaN
0.92189099	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92189095	-0.00000000	0.00000000	NaN	NaN
0.92194884	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92194882	-0.00000000	0.00000000	NaN	NaN
0.92200671	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92200669	-0.00000000	0.00000000	NaN	NaN
0.92206458	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92206457	-0.00000000	0.00000000	NaN	NaN
0.92212245	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92212244	-0.00000000	0.00000000	NaN	NaN
0.92218033	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92218032	-0.00000000	0.00000000	NaN	NaN
0.92223821	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92223818	-0.00000000	0.00000000	NaN	NaN
0.92229607	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92229605	-0.00000000	0.00000000	NaN	NaN
0.92235395	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92235392	-0.00000000	0.00000000	NaN	NaN
0.92241181	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92241179	-0.00000000	0.00000000	NaN	NaN
0.92246968	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92246966	-0.00000000	0.00000000	NaN	NaN
0.92252755	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92252752	-0.00000000	0.00000000	NaN	NaN
0.92258543	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92258541	-0.00000000	0.00000000	NaN	NaN
0.92264329	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92264327	-0.00000000	0.00000000	NaN	NaN
0.92270117	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92270114	-0.00000000	0.00000000	NaN	NaN
0.92275904	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92275901	-0.00000000	0.00000000	NaN	NaN
0.92281691	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92281688	-0.00000000	0.00000000	NaN	NaN
0.92287477	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92287475	-0.00000000	0.00000000	NaN	NaN
0.92293262	-0.00000000	0.00000000	NaN	NaN
0.92293265	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92299053	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92299049	-0.00000000	0.00000000	NaN	NaN
0.92304839	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92304836	-0.00000000	0.00000000	NaN	NaN
0.92310626	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92310625	-0.00000000	0.00000000	NaN	NaN
0.92316413	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92316412	-0.00000000	0.00000000	NaN	NaN
0.92322201	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92322199	-0.00000000	0.00000000	NaN	NaN
0.92327988	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92327986	-0.00000000	0.00000000	NaN	NaN
0.92333775	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92333773	-0.00000000	0.00000000	NaN	NaN
0.92339563	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92339560	-0.00000000	0.00000000	NaN	NaN
0.92345351	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92345347	-0.00000000	0.00000000	NaN	NaN
0.92351137	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92351134	-0.00000000	0.00000000	NaN	NaN
0.92356924	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92356922	-0.00000000	0.00000000	NaN	NaN
0.92362711	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92362710	-0.00000000	0.00000000	NaN	NaN
0.92368498	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92368497	-0.00000000	0.00000000	NaN	NaN
0.92374287	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92374284	-0.00000000	0.00000000	NaN	NaN
0.92380073	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92380071	-0.00000000	0.00000000	NaN	NaN
0.92385862	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92385858	-0.00000000	0.00000000	NaN	NaN
0.92391648	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92391645	-0.00000000	0.00000000	NaN	NaN
0.92397435	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92397432	-0.00000000	0.00000000	NaN	NaN
0.92403222	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92403219	-0.00000000	0.00000000	NaN	NaN
0.92409009	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92409007	-0.00000000	0.00000000	NaN	NaN
0.92414796	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92414795	-0.00000000	0.00000000	NaN	NaN
0.92420583	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92420582	-0.00000000	0.00000000	NaN	NaN
0.92426371	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92426369	-0.00000000	0.00000000	NaN	NaN
0.92432160	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92432156	-0.00000000	0.00000000	NaN	NaN
0.92437946	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92437943	-0.00000000	0.00000000	NaN	NaN
0.92443733	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92443730	-0.00000000	0.00000000	NaN	NaN
0.92449520	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92449517	-0.00000000	0.00000000	NaN	NaN
0.92455307	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92455305	-0.00000000	0.00000000	NaN	NaN
0.92461094	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92461092	-0.00000000	0.00000000	NaN	NaN
0.92466881	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92466880	-0.00000000	0.00000000	NaN	NaN
0.92472668	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92472667	-0.00000000	0.00000000	NaN	NaN
0.92478456	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92478454	-0.00000000	0.00000000	NaN	NaN
0.92484244	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92484241	-0.00000000	0.00000000	NaN	NaN
0.92490031	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92490028	-0.00000000	0.00000000	NaN	NaN
0.92495818	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92495815	-0.00000000	0.00000000	NaN	NaN
0.92501605	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92501603	-0.00000000	0.00000000	NaN	NaN
0.92507392	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92507390	-0.00000000	0.00000000	NaN	NaN
0.92513179	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92513177	-0.00000000	0.00000000	NaN	NaN
0.92518966	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92518965	-0.00000000	0.00000000	NaN	NaN
0.92524753	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92524752	-0.00000000	0.00000000	NaN	NaN
0.92530542	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92530539	-0.00000000	0.00000000	NaN	NaN
0.92536329	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92536326	-0.00000000	0.00000000	NaN	NaN
0.92542116	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92542113	-0.00000000	0.00000000	NaN	NaN
0.92547903	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92547901	-0.00000000	0.00000000	NaN	NaN
0.92553691	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92553688	-0.00000000	0.00000000	NaN	NaN
0.92559477	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92559475	-0.00000000	0.00000000	NaN	NaN
0.92565264	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92565262	-0.00000000	0.00000000	NaN	NaN
0.92571051	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92571050	-0.00000000	0.00000000	NaN	NaN
0.92576838	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92576837	-0.00000000	0.00000000	NaN	NaN
0.92582627	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92582624	-0.00000000	0.00000000	NaN	NaN
0.92588414	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92588411	-0.00000000	0.00000000	NaN	NaN
0.92594201	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92594200	-0.00000000	0.00000000	NaN	NaN
0.92599988	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92599986	-0.00000000	0.00000000	NaN	NaN
0.92605775	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92605773	-0.00000000	0.00000000	NaN	NaN
0.92611562	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92611560	-0.00000000	0.00000000	NaN	NaN
0.92617350	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92617347	-0.00000000	0.00000000	NaN	NaN
0.92623137	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92623136	-0.00000000	0.00000000	NaN	NaN
0.92628924	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92628923	-0.00000000	0.00000000	NaN	NaN
0.92634712	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92634710	-0.00000000	0.00000000	NaN	NaN
0.92640499	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92640497	-0.00000000	0.00000000	NaN	NaN
0.92646287	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92646284	-0.00000000	0.00000000	NaN	NaN
0.92652074	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92652071	-0.00000000	0.00000000	NaN	NaN
0.92657861	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92657859	-0.00000000	0.00000000	NaN	NaN
0.92663648	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92663646	-0.00000000	0.00000000	NaN	NaN
0.92669435	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92669433	-0.00000000	0.00000000	NaN	NaN
0.92675223	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92675221	-0.00000000	0.00000000	NaN	NaN
0.92681011	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92681009	-0.00000000	0.00000000	NaN	NaN
0.92686799	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92686796	-0.00000000	0.00000000	NaN	NaN
0.92692586	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92692583	-0.00000000	0.00000000	NaN	NaN
0.92698372	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92698370	-0.00000000	0.00000000	NaN	NaN
0.92704160	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92704162	-0.00000000	0.00000000	NaN	NaN
0.92709947	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92709944	-0.00000000	0.00000000	NaN	NaN
0.92715734	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92715732	-0.00000000	0.00000000	NaN	NaN
0.92721521	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92721519	-0.00000000	0.00000000	NaN	NaN
0.92727308	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92727307	-0.00000000	0.00000000	NaN	NaN
0.92733095	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92733094	-0.00000000	0.00000000	NaN	NaN
0.92738884	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92738881	-0.00000000	0.00000000	NaN	NaN
0.92744671	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92744669	-0.00000000	0.00000000	NaN	NaN
0.92750458	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92750456	-0.00000000	0.00000000	NaN	NaN
0.92756245	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92756243	-0.00000000	0.00000000	NaN	NaN
0.92762032	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92762030	-0.00000000	0.00000000	NaN	NaN
0.92767820	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92767817	-0.00000000	0.00000000	NaN	NaN
0.92773607	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92773604	-0.00000000	0.00000000	NaN	NaN
0.92779394	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92779393	-0.00000000	0.00000000	NaN	NaN
0.92785182	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92785180	-0.00000000	0.00000000	NaN	NaN
0.92790971	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92790968	-0.00000000	0.00000000	NaN	NaN
0.92796757	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92796754	-0.00000000	0.00000000	NaN	NaN
0.92802544	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92802542	-0.00000000	0.00000000	NaN	NaN
0.92808331	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92808329	-0.00000000	0.00000000	NaN	NaN
0.92814119	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92814116	-0.00000000	0.00000000	NaN	NaN
0.92819905	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92819903	-0.00000000	0.00000000	NaN	NaN
0.92825693	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92825690	-0.00000000	0.00000000	NaN	NaN
0.92831480	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92831479	-0.00000000	0.00000000	NaN	NaN
0.92837267	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92837266	-0.00000000	0.00000000	NaN	NaN
0.92843055	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92843053	-0.00000000	0.00000000	NaN	NaN
0.92848842	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92848840	-0.00000000	0.00000000	NaN	NaN
0.92854630	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92854627	-0.00000000	0.00000000	NaN	NaN
0.92860417	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92860414	-0.00000000	0.00000000	NaN	NaN
0.92866204	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92866202	-0.00000000	0.00000000	NaN	NaN
0.92871991	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92871989	-0.00000000	0.00000000	NaN	NaN
0.92877778	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92877776	-0.00000000	0.00000000	NaN	NaN
0.92883565	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92883564	-0.00000000	0.00000000	NaN	NaN
0.92889354	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92889351	-0.00000000	0.00000000	NaN	NaN
0.92895139	-0.00000000	0.00000000	NaN	NaN
0.92895142	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92900929	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92900926	-0.00000000	0.00000000	NaN	NaN
0.92906715	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92906713	-0.00000000	0.00000000	NaN	NaN
0.92912502	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92912500	-0.00000000	0.00000000	NaN	NaN
0.92918290	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92918287	-0.00000000	0.00000000	NaN	NaN
0.92924077	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92924075	-0.00000000	0.00000000	NaN	NaN
0.92929864	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92929862	-0.00000000	0.00000000	NaN	NaN
0.92935651	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92935650	-0.00000000	0.00000000	NaN	NaN
0.92941438	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92941437	-0.00000000	0.00000000	NaN	NaN
0.92947227	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92947225	-0.00000000	0.00000000	NaN	NaN
0.92953015	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92953011	-0.00000000	0.00000000	NaN	NaN
0.92958801	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92958798	-0.00000000	0.00000000	NaN	NaN
0.92964589	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92964586	-0.00000000	0.00000000	NaN	NaN
0.92970376	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92970373	-0.00000000	0.00000000	NaN	NaN
0.92976162	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92976160	-0.00000000	0.00000000	NaN	NaN
0.92981949	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92981947	-0.00000000	0.00000000	NaN	NaN
0.92987736	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92987735	-0.00000000	0.00000000	NaN	NaN
0.92993525	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92993522	-0.00000000	0.00000000	NaN	NaN
0.92999312	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.92999309	-0.00000000	0.00000000	NaN	NaN
0.93005099	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93005096	-0.00000000	0.00000000	NaN	NaN
0.93010886	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93010884	-0.00000000	0.00000000	NaN	NaN
0.93016674	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93016671	-0.00000000	0.00000000	NaN	NaN
0.93022460	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93022458	-0.00000000	0.00000000	NaN	NaN
0.93028247	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93028245	-0.00000000	0.00000000	NaN	NaN
0.93034034	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93034032	-0.00000000	0.00000000	NaN	NaN
0.93039822	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93039820	-0.00000000	0.00000000	NaN	NaN
0.93045610	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93045607	-0.00000000	0.00000000	NaN	NaN
0.93051398	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93051394	-0.00000000	0.00000000	NaN	NaN
0.93057184	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93057181	-0.00000000	0.00000000	NaN	NaN
0.93062971	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93062969	-0.00000000	0.00000000	NaN	NaN
0.93068758	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93068756	-0.00000000	0.00000000	NaN	NaN
0.93074545	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93074543	-0.00000000	0.00000000	NaN	NaN
0.93080332	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93080331	-0.00000000	0.00000000	NaN	NaN
0.93086117	-0.00000000	0.00000000	NaN	NaN
0.93086119	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93091906	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93091905	-0.00000000	0.00000000	NaN	NaN
0.93097693	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93097692	-0.00000000	0.00000000	NaN	NaN
0.93103482	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93103479	-0.00000000	0.00000000	NaN	NaN
0.93109269	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93109267	-0.00000000	0.00000000	NaN	NaN
0.93115056	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93115054	-0.00000000	0.00000000	NaN	NaN
0.93120843	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93120841	-0.00000000	0.00000000	NaN	NaN
0.93126630	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93126628	-0.00000000	0.00000000	NaN	NaN
0.93132417	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93132415	-0.00000000	0.00000000	NaN	NaN
0.93138204	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93138202	-0.00000000	0.00000000	NaN	NaN
0.93143991	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93143990	-0.00000000	0.00000000	NaN	NaN
0.93149779	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93149777	-0.00000000	0.00000000	NaN	NaN
0.93155567	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93155564	-0.00000000	0.00000000	NaN	NaN
0.93161355	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93161352	-0.00000000	0.00000000	NaN	NaN
0.93167141	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93167139	-0.00000000	0.00000000	NaN	NaN
0.93172928	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93172926	-0.00000000	0.00000000	NaN	NaN
0.93178715	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93178713	-0.00000000	0.00000000	NaN	NaN
0.93184502	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93184500	-0.00000000	0.00000000	NaN	NaN
0.93190291	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93190287	-0.00000000	0.00000000	NaN	NaN
0.93196076	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93196075	-0.00000000	0.00000000	NaN	NaN
0.93201864	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93201862	-0.00000000	0.00000000	NaN	NaN
0.93207653	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93207651	-0.00000000	0.00000000	NaN	NaN
0.93213439	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93213437	-0.00000000	0.00000000	NaN	NaN
0.93219226	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93219224	-0.00000000	0.00000000	NaN	NaN
0.93225013	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93225011	-0.00000000	0.00000000	NaN	NaN
0.93230801	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93230798	-0.00000000	0.00000000	NaN	NaN
0.93236587	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93236585	-0.00000000	0.00000000	NaN	NaN
0.93242374	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93242372	-0.00000000	0.00000000	NaN	NaN
0.93248162	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93248160	-0.00000000	0.00000000	NaN	NaN
0.93253949	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93253947	-0.00000000	0.00000000	NaN	NaN
0.93259737	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93259735	-0.00000000	0.00000000	NaN	NaN
0.93265525	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93265522	-0.00000000	0.00000000	NaN	NaN
0.93271312	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93271309	-0.00000000	0.00000000	NaN	NaN
0.93277099	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93277096	-0.00000000	0.00000000	NaN	NaN
0.93282885	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93282883	-0.00000000	0.00000000	NaN	NaN
0.93288672	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93288670	-0.00000000	0.00000000	NaN	NaN
0.93294459	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93294457	-0.00000000	0.00000000	NaN	NaN
0.93300246	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93300245	-0.00000000	0.00000000	NaN	NaN
0.93306035	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93306032	-0.00000000	0.00000000	NaN	NaN
0.93311823	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93311819	-0.00000000	0.00000000	NaN	NaN
0.93317609	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93317606	-0.00000000	0.00000000	NaN	NaN
0.93323396	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.93323393	-0.00000000	0.00000000	NaN	NaN
